metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
Peron PID'si boş,yolcu_hizmetleri,8,fault_report,0,P4,3,cok_kisa,relabel:ollama
Anons yanlış yönlendirme yapıldı Kirazlı,yolcu_hizmetleri,8,fault_report,0,P4,3,devrik,relabel:ollama
"Anons pırıl pırıl duyuluyor ama adam sürekli M4 hattı arızası diyor, biz M5'teyiz yanlış bilgi veriyor.",yolcu_hizmetleri,8,fault_report,0,P4,3,,manuel_hedefli:hard_negative_sinyalizasyon_yolcu
Sefer iptal Levent,yolcu_hizmetleri,8,fault_report,0,P2,1,cok_kisa,relabel:ollama
Bisiklet taşıma reddi,yolcu_hizmetleri,8,complaint,3,P4,3,cok_kisa,relabel:ollama
atakoy istasyonunda sefer saati neden gorunmuyo nezaman gelcek tren?,yolcu_hizmetleri,8,information_request,2,P4,3,yazim_yanlisi,relabel:ollama
Yanlış tabela yönlendirme,yolcu_hizmetleri,8,complaint,3,P4,3,cok_kisa,relabel:ollama
Bilet kontrolü yoğunluk,yolcu_hizmetleri,8,complaint,3,P4,3,cok_kisa,relabel:ollama
gayrettepe tabela karisik yolcu yanlis yon,yolcu_hizmetleri,8,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
Sanayi Mahallesi istasyonunda seferler neden bildirilmeksizin gecikti.,yolcu_hizmetleri,8,complaint,3,P2,1,standart,relabel:ollama
levent pid ekranlari sefer saati guncelenmiyor,yolcu_hizmetleri,8,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
sisane sefer iptal anons yok,yolcu_hizmetleri,8,fault_report,0,P2,1,yazim_yanlisi,relabel:ollama
Sefer iptali var mı?,yolcu_hizmetleri,8,information_request,2,P4,3,cok_kisa,relabel:ollama
Hangi yöne gidiyor bu yanlış tabelalar?,yolcu_hizmetleri,8,information_request,2,P4,3,devrik,relabel:ollama
Yolcudan sikayet alinmiyor gayrettepe yetkili yok,yolcu_hizmetleri,8,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
acil durum duyurulari daha anlasilir kelimelerle yeniden duzenlenmeli bence,yolcu_hizmetleri,8,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
Seferler arası süre uzadı İTÜ,yolcu_hizmetleri,8,complaint,3,P4,3,devrik,relabel:ollama
levent pid ekranlari dondu saat gostermiyor,yolcu_hizmetleri,8,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
Tren gelmiyor esenler hatta gecikme var,yolcu_hizmetleri,8,fault_report,0,P2,1,yazim_yanlisi,relabel:ollama
Anons yok sefer saati belirsiz Yenikapı,yolcu_hizmetleri,8,fault_report,0,P3,2,devrik,relabel:ollama
Peron cok kalabalik sisane yonlendirme yok,yolcu_hizmetleri,8,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
PID yönetim paneli erişilemiyor,yolcu_hizmetleri,8,fault_report,0,P3,2,cok_kisa,relabel:ollama
goztepe peron pid reklam modunda takildi kaldi,yolcu_hizmetleri,8,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
Peron kalabalik Gayrettepe.,yolcu_hizmetleri,8,fault_report,0,P3,2,cok_kisa,relabel:gemini
Acil durum anonsu,yolcu_hizmetleri,8,information_request,2,P4,3,cok_kisa,relabel:ollama
Gerekiyor ek tabela Bağcılar güney çıkış bilet holüne.,yolcu_hizmetleri,8,suggestion,4,P4,3,devrik,relabel:ollama
Yolcu yönlendirme kaos,yolcu_hizmetleri,8,complaint,3,P4,3,cok_kisa,relabel:ollama
"Acil durum anonsu geçtiler ama ses o kadar kısıktı ki kimse duymadı, panik yaşadık.",yolcu_hizmetleri,8,fault_report,0,P4,3,,manuel_hedefli:hard_negative_sinyalizasyon_yolcu
yenikapi aktarma koridoru yonlendirme tabelalari eksik ne zaman takilacak?,yolcu_hizmetleri,8,information_request,2,P4,3,yazim_yanlisi,relabel:ollama
Sefer iptal nedeni anons edilmedi Taksim,yolcu_hizmetleri,8,complaint,3,P4,3,devrik,relabel:ollama
Yönlendirme personeli yok kalabalık Vezneciler,yolcu_hizmetleri,8,complaint,3,P4,3,devrik,relabel:ollama
"Sanayi Mahallesi peron PID ekranları İngilizce dilde kaldı, değişmiyor.",yolcu_hizmetleri,8,fault_report,0,P4,3,standart,relabel:ollama
bogazici uni pid reklam dondu sefer yok,yolcu_hizmetleri,8,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
Tabela eksik yolcular kayboldu Şişli kuzey,yolcu_hizmetleri,8,fault_report,0,P4,3,devrik,relabel:ollama
Taksim peron PID ekranlarında sefer saati donduruldu.,yolcu_hizmetleri,8,fault_report,0,P3,2,standart,relabel:ollama
Sefer seyreltilmiş akşam,yolcu_hizmetleri,8,fault_report,0,P2,1,cok_kisa,relabel:ollama
Tabela karışıklığı güney çıkış Kadıköy,yolcu_hizmetleri,8,fault_report,0,P4,3,devrik,relabel:ollama
Peron yönlendirme panosu duvardan düştü,yolcu_hizmetleri,8,fault_report,0,P4,3,cok_kisa,relabel:ollama
Sefer iptal yazdirilmedi,yolcu_hizmetleri,8,complaint,3,P4,3,cok_kisa,relabel:ollama
Bağcılar hattında sefer iptalleri yaşanırken peron ekranlarında neden hala sefer varmış gibi bilgi görünüyor?,yolcu_hizmetleri,8,complaint,3,P2,1,standart,relabel:ollama
Gelsin peron ekranına sefer süreleri,yolcu_hizmetleri,8,suggestion,4,P4,3,devrik,relabel:ollama
Turnike geçiş sıkışıklığı,yolcu_hizmetleri,8,complaint,3,P4,3,cok_kisa,relabel:ollama
Taksim peron alanındaki izdihamı yönetmek adına yoğun saatlerde peron girişlerine kontrollü geçiş sistemi getirilmelidir.,yolcu_hizmetleri,8,suggestion,4,P4,3,standart,relabel:ollama
Şirinevler istasyonunda peron yoğunluğunu azaltmak adına alternatif güzergah bilgilerinin anons sistemine dahil edilmesi önerilmektedir.,yolcu_hizmetleri,8,suggestion,4,P4,3,standart,relabel:ollama
Sefer iptali art arda ikinci Levent,yolcu_hizmetleri,8,fault_report,0,P2,1,devrik,relabel:ollama
Bilgi deskiboş personel,yolcu_hizmetleri,8,complaint,3,P4,3,cok_kisa,relabel:ollama
"Gişedeki görevliye tren neden durdu diye soruyoruz, yüzümüze bakıp hiçbir bilgi vermiyor.",yolcu_hizmetleri,8,complaint,3,P4,3,,manuel_hedefli:hard_negative_sinyalizasyon_yolcu
Yolcu şikayeti kayıt,yolcu_hizmetleri,8,complaint,3,P4,3,cok_kisa,relabel:ollama
Bağcılar peron PID ekranlarında yön bilgisi yanlış yön gösteriyor.,yolcu_hizmetleri,8,fault_report,0,P4,3,standart,relabel:ollama
Şişli-Mecidiyeköy PID ekranlarında sefer bilgileri güncellenmiyor.,yolcu_hizmetleri,8,fault_report,0,P3,2,standart,relabel:gemini
Sefer gelmedi açıklama yok Mahmutbey,yolcu_hizmetleri,8,fault_report,0,P2,1,devrik,relabel:ollama
Şişhane PID yer istasyonu adı yazmıyor,yolcu_hizmetleri,8,fault_report,0,P4,3,devrik,relabel:ollama
Konulmalı büyük levhalar Marmaray aktarmasına,yolcu_hizmetleri,8,suggestion,4,P4,3,devrik,relabel:ollama
Şişli istasyonu güney çıkışındaki yönlendirme tabelalarının eksikliği konusunda yolculara nasıl bir bilgilendirme sağlanacak?,yolcu_hizmetleri,8,information_request,2,P4,3,standart,relabel:ollama
Ne zaman azalır bu peron yoğunluğu?,yolcu_hizmetleri,8,information_request,2,P4,3,devrik,relabel:ollama
Kadıköy PID pasif,yolcu_hizmetleri,8,fault_report,0,P3,2,cok_kisa,relabel:ollama
Uzunçayır peronunda ses seviyesinin yetersiz olması sebebiyle anonsların duyulmadığına dair geri bildirim ne zaman incelenecek?,yolcu_hizmetleri,8,information_request,2,P4,3,standart,relabel:ollama
"Tavşantepe istasyonunda sefer iptali yapıldı, yolcular bilgilendirildi.",yolcu_hizmetleri,8,incident_report,1,P2,1,standart,relabel:ollama
Mecidiyeköy 2. peron PID ekranında sefer saati yanlış görüntüleniyor.,yolcu_hizmetleri,8,fault_report,0,P4,3,standart,relabel:ollama
Yolcu yonlendirme hatasi Atakoy,yolcu_hizmetleri,8,complaint,3,P4,3,cok_kisa,relabel:ollama
Sefer seyreltildi personel eksliği Gayrettepe,yolcu_hizmetleri,8,fault_report,0,P2,1,devrik,relabel:ollama
Sefer iptal nedeni anlasilmiyor kartal,yolcu_hizmetleri,8,information_request,2,P2,1,yazim_yanlisi,relabel:ollama
Kadıköy istasyonunda seferler tarife değişikliği sebebiyle seyreltildi.,yolcu_hizmetleri,8,fault_report,0,P2,1,standart,relabel:ollama
Osmanbey peronunda eksik bilgilendirme yolcu karışıklığına yol açtı.,yolcu_hizmetleri,8,complaint,3,P4,3,standart,relabel:ollama
Anons yapilmiyor yolcular bilgisiz bekliyor topkapi,yolcu_hizmetleri,8,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Şişhane alt kat geçitinde yönlendirme tabelası karışıklığına yolcu şikayeti geldi.,yolcu_hizmetleri,8,complaint,3,P4,3,standart,relabel:ollama
Kadıköy peronunda anons eksikliği yolcu kaosuna neden oldu.,yolcu_hizmetleri,8,fault_report,0,P3,2,standart,relabel:ollama
Gelmedi mi hala beklenen 07:20 treni?,yolcu_hizmetleri,8,information_request,2,P4,3,devrik,relabel:ollama
Bostancı istasyonunda anons yapılmaması sonucu yolcular yanlış perona yönelmiştir.,yolcu_hizmetleri,8,fault_report,0,P3,2,standart,relabel:ollama
Perona dijital harita eklenmeli,yolcu_hizmetleri,8,suggestion,4,P4,3,cok_kisa,relabel:ollama
Sefer gecikti yolcular peronda Otogar,yolcu_hizmetleri,8,fault_report,0,P3,2,devrik,relabel:ollama
Kağıthane istasyonunda sabah vardiyasında sefer gecikmesi nedeni açıklanmadı.,yolcu_hizmetleri,8,complaint,3,P2,1,standart,relabel:ollama
Kartal istasyonunda bilet holü yoğunluğu sefer gecikmesine neden oldu.,yolcu_hizmetleri,8,fault_report,0,P3,2,standart,relabel:ollama
Pendik istasyonunda sefer saatleri tarifeye uygun değildi.,yolcu_hizmetleri,8,complaint,3,P4,3,standart,relabel:ollama
bostanci gecikme anonsu yok yolcu bekliyor,yolcu_hizmetleri,8,complaint,3,P2,1,yazim_yanlisi,relabel:ollama
Tabela karisik yon bulamiyoruz aksaray,yolcu_hizmetleri,8,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
Anons yok yolcular yanlış perona indi,yolcu_hizmetleri,8,fault_report,0,P4,3,devrik,relabel:ollama
Levent istasyonu bilet holü girişine entegre ulaşım haritalarının eklenmesi aktarma yapacak yolculara zaman kazandıracaktır.,yolcu_hizmetleri,8,suggestion,4,P4,3,standart,relabel:ollama
Peron değişimi anons edilmedi Seyrantepe,yolcu_hizmetleri,8,fault_report,0,P4,3,devrik,relabel:ollama
pid ekranlari dondu sefer bilgisi gelmiyor,yolcu_hizmetleri,8,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
yenikapi personel az cikis yonetilmiyor,yolcu_hizmetleri,8,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
Aksaray yönlü seferler tarife uygulamasından dolayı seyreltildi.,yolcu_hizmetleri,8,incident_report,1,P2,1,standart,relabel:ollama
Haliç peronunda sefer iptal edilmesi yolcuların tepkisine neden oldu.,yolcu_hizmetleri,8,incident_report,1,P2,1,standart,relabel:ollama
Yapılacak mı gecikme anonsu peron genelinde?,yolcu_hizmetleri,8,information_request,2,P4,3,devrik,relabel:ollama
levent pid yonlendirme yanlis istasyon gosteriyor,yolcu_hizmetleri,8,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
Sefer saatinde degil sanayi surekli gecikme,yolcu_hizmetleri,8,complaint,3,P3,2,yazim_yanlisi,relabel:ollama
peron ekrani neden yanlis bilgi veriyo bi kontrol edermisiniz?,yolcu_hizmetleri,8,information_request,2,P4,3,yazim_yanlisi,relabel:ollama
Tren içi ekran gayet net ama Şişli'de olmamıza rağmen ekranda hala Levent yazıyor.,yolcu_hizmetleri,8,fault_report,0,P4,3,,manuel_hedefli:hard_negative_sinyalizasyon_yolcu
Tarife uyuşmazlığı geçiş engellendi Topkapı,yolcu_hizmetleri,8,fault_report,0,P2,1,devrik,relabel:ollama
Sefer birleştirme kararı,yolcu_hizmetleri,8,information_request,2,P4,3,cok_kisa,relabel:ollama
Peron dolu seferler gecikiyor Şişli,yolcu_hizmetleri,8,complaint,3,P4,3,devrik,relabel:ollama
Personel eksliği yönlendirme yapılamıyor Ataköy,yolcu_hizmetleri,8,complaint,3,P4,3,devrik,relabel:ollama
"Kozyatağı yönlü sefer gelmedi, nedeni henüz belirlenememiştir.",yolcu_hizmetleri,8,fault_report,0,P2,1,standart,relabel:ollama
Kapalı peron değişikliği,yolcu_hizmetleri,8,fault_report,0,P4,3,cok_kisa,relabel:ollama
taksimde sefer gecikiyo neden belli degil,yolcu_hizmetleri,8,information_request,2,P2,1,yazim_yanlisi,relabel:ollama
Işıklı olsun yönlendirme tabelaları alt katta,yolcu_hizmetleri,8,suggestion,4,P4,3,devrik,relabel:ollama
M2 treninde yolculara laf atıldı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
M3 treninde yolcuya laf atılıyor.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Hastalar için perona sedye.,guvenlik_asayis_olay,9,suggestion,4,P4,3,cok_kisa,relabel:ollama
Yolcu alkollü müdahale,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Taksim 1. peronda kavga var.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Kirazlı istasyonu peron katında diğer yolculara küfredip tehdit savuran kişi kolluk kuvvetlerine bildirildi.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Yolcu dusmesi iptal duyuruldu itu hastane,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:ollama
Yolcu dusmesi sefer iptal duyuru yok hacosman,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:ollama
Asansör önünde yolcuya küfür edildi.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
kirazli istasyonu T-04 vagonda sigara icen iki kisi karakolluk oldu,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
Engel olundu peronda intihar etmeye çalışan şahsa.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,relabel:ollama
Göztepe istasyonu M4-15 trende diğer yolcuları tehdit eden kişi güvenlik ekiplerince araçtan indirildi.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Sanayi Mahallesi istasyonu turnike bölgesinde kimlik ibraz etmeyi reddeden şüpheli şahıs polise sevk edildi.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Kayıp eşya bildirimi kayıt altına alındı Haliç,guvenlik_asayis_olay,9,incident_report,1,P2,1,devrik,relabel:ollama
"Söğütlüçeşme istasyonunda kayıp eşya bildirimi alındı, güvenlik birimine iletildi.",guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Darp etti diğer yolcuyu turnike bölgesinde şahıs.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,relabel:ollama
haciosman bilet holunde kimlik ibraz etmeyen sahis polise bildirildi,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
Kadıköy istasyonu peron alanında çevreye rahatsızlık veren alkollü şahıs bölgeden uzaklaştırıldı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
kirazli aktarma koridorunda kavga eden iki grup guvenlikce ayrildi,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
sirinevler gise alti supheli paket ihbari var polis gelene kadar,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:ollama
Küfürler savurdu yolculara A4 vagonunda alkollü şahıs.,guvenlik_asayis_olay,9,incident_report,1,P2,1,devrik,relabel:ollama
Kabataş istasyonu gişeler bölgesindeki sahipsiz bir sırt çantası nedeniyle alan geçici olarak kordona alınmıştır.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:ollama
sirinevler peronunda bir kisinin cantasini kapip kacan hirsiz yakalandi,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
Kartal istasyonu bilet holünde izinsiz para toplayan dilenci istasyon sınırları dışına çıkarıldı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Rayda yürüyor bir kişi Şişli 2. peron.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,relabel:ollama
Kullanıyordu yasak madde merdiven boşluğunda iki kişi.,guvenlik_asayis_olay,9,incident_report,1,P2,1,devrik,relabel:ollama
sirinevler 1. peron ray hattinda supheli biri dolasiyo acil guvenlik,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:ollama
Yenikapı istasyonu M2 aktarma tünelinde dolaşan şüpheli şahıs hakkında kumanda merkezine bilgi verilmiştir.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Darp edildi kadın yolcu peron kenarında aniden.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,relabel:ollama
Atladı ray hattına bir yolcu Mecidiyeköy peronunda.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,relabel:ollama
Gayrettepe turnike bölgesinde kaçak geçiş,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
atakoy istasyonuna ambulans beklem noktasi yapilsa iyi olur bence.,guvenlik_asayis_olay,9,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
turnikeden atlayan var cikis kapisi,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:gemini
Kartal bilet holü şüpheli paket,guvenlik_asayis_olay,9,incident_report,1,P1,0,cok_kisa,relabel:ollama
Gece vardiyasında Aksaray istasyonu turnike bölgesinde yetkisiz bir şahsın teknisyen odasına girmeye çalıştığı görüldü.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Topkapı peronunda sigara içen şahıs.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Taksim yürüyen bantta yankesicilik yapıldı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Taksim istasyonunda raylara inmeye çalışan alkollü kişi acil müdahale edilerek peron alanına geri çekildi.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:ollama
bilet bolgesinde kavgaya karisan iki kisi alikoyuldu,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:gemini
Yenikapı bilet holünde fiziki kavga.,guvenlik_asayis_olay,9,incident_report,1,P1,0,cok_kisa,relabel:ollama
Taciz etti oturan kadını M1A treninde adam.,guvenlik_asayis_olay,9,incident_report,1,P2,1,devrik,relabel:ollama
Mecidiyeköy istasyonunda vagon içinde sigara içen yolcu uyarılmasına rağmen küfür edip güvenlik görevlisine sataştı.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:gemini
Kayıp eşya teslimatı gecikiyor Kirazlı,guvenlik_asayis_olay,9,complaint,3,P4,3,devrik,relabel:ollama
bostanci istasyonunda kadin yolcuya sozlu taciz yapan kisi alikoyuldu,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
taksim turnike katinda yankesicilik yapan kisi polis tarafindan yakalandi,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
Alındı karakola yolcunun çantasını gasp eden saldırgan.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,relabel:ollama
Otogar istasyonu kuzey girişinde yolcuların eşyalarını çalmaya çalışan hırsız kameralarca tespit edilip alıkoyuldu.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Yenikapı istasyonunda kayıp eşya teslim prosedürü hemen başlatıldı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
bagcilar turnike arkasinda supheli sahis dolasiyo guvenlik personeli yok,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
Pendik istasyonunda yürüyen merdivenlerde hırsızlık yaparken suçüstü yakalanan şüpheli polise sevk edildi.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Tespit edildi yasak madde satmaya çalışan şahıs.,guvenlik_asayis_olay,9,incident_report,1,P2,1,devrik,relabel:ollama
Otogarda tren içerisinde sigara içildi.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Taksim istasyonu güney çıkışında izinsiz dilencilik yapan kişi kolluk kuvvetlerine teslim edilmek üzere alıkoyuldu.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Çaldı kulaklığı bankta oturan yolcudan kaçan şahıs.,guvenlik_asayis_olay,9,incident_report,1,P2,1,devrik,relabel:ollama
otogar peron katinda yolcunun cebinden para calan sahis tutuklandi,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
İTÜ-Ayazağa istasyonunda M2-08 treninde kadın yolcuya sözlü tacizde bulunan şüpheli alıkoyuldu.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
M2-04 treni içerisinde yasaklı madde kullandığı tespit edilen yolcu Yenikapı istasyonunda polise teslim edildi.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Yakalandı Bağcılar istasyonunda kavga eden iki kişi.,guvenlik_asayis_olay,9,incident_report,1,P2,1,devrik,relabel:ollama
kadikoy rhtim girisinde kavga cikaran iki kisi karakola goturuldu,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
Yenikapı aktarmada iki kişi dövüşüyor.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Sabah vardiyasında Şişli-Mecidiyeköy istasyonu gişe bölgesinde turnikeden atlayarak kaçak geçiş yapan şahıslar tespit edilmiştir.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Yolcu paniği peron,guvenlik_asayis_olay,9,incident_report,1,P1,0,cok_kisa,relabel:ollama
Saldırdı güvenlik görevlisine Aksaray çıkışında kimliksiz adam.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,relabel:ollama
uskudar K-03 tren icinde izinsiz madde kullanan sahis indirildi,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
Mecidiyeköy üst katta yankesicilik oldu.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Levent istasyonu kuzey girişinde diğer yolcuları rahatsız ederek zorla para isteyen dilenci alıkoyuldu.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Bostancı peronunda cüzdan hırsızlığı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Bağırdı hakaretlerle insanlara Yenikapı aktarma merkezinde adam.,guvenlik_asayis_olay,9,incident_report,1,P2,1,devrik,relabel:ollama
Yolcu kaçağı cezası,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Yenikapı istasyonunda kadın yolcunun çantasından cep telefonunu çalan hırsız güvenlik ekipleri tarafından durduruldu.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Peron sonuna doğru intihar teşebbüsü.,guvenlik_asayis_olay,9,incident_report,1,P1,0,cok_kisa,relabel:ollama
Şişli istasyonu turnike alanında görevli personele fiili saldırıda bulunan şahıs emniyet güçlerince gözaltına alındı.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:ollama
Levent istasyonu aktarma vagonunda yolcunun cep telefonunu çalan yankesici diğer yolcuların yardımıyla yakalandı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Vezneciler istasyonu bilet holünde unuttuğu eşyasını alan yolcuya bıçak çekip tehdit eden şahıs engellendi.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:ollama
Çaldı kadının çantasını Vezneciler peronunda şüpheli şahıs.,guvenlik_asayis_olay,9,incident_report,1,P2,1,devrik,relabel:ollama
Bostancı istasyonu güney girişinde yolculardan zorla para isteyen dilenci istasyon dışına çıkarıldı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Atladı 2. peronda raya intihar teşebbüsü önlendi.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,relabel:ollama
Altunizade istasyonu yolcu aktarma koridorundaki şüpheli paket ihbarı üzerine alan güvenlik çemberine alınmıştır.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:ollama
Bostancı 2. peronda taciz iddiası.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Mecidiyeköy istasyonu bilet holünde güvenlik görevlisine fiili saldırıda bulunan şahıs polise teslim edildi.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:ollama
Gayrettepe bilet holünde kavga çıktı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Bilet holünde sahipsiz çanta var,guvenlik_asayis_olay,9,incident_report,1,P1,0,cok_kisa,relabel:ollama
Yakalandı trende para toplayan dilenci servis başlangıcında.,guvenlik_asayis_olay,9,incident_report,1,P2,1,devrik,relabel:ollama
kartal bilet bolgesinde yasak madde satan sahis polise yakalattirildi,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
Çaldı cüzdanı yürüyen merdivende az önce hırsız.,guvenlik_asayis_olay,9,incident_report,1,P2,1,devrik,relabel:ollama
Bilet holünde bıçak çekme olayı.,guvenlik_asayis_olay,9,incident_report,1,P1,0,cok_kisa,relabel:ollama
Vezneciler peronunda laf atma olayı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Bilet kontrolu yok hucum oldu 4levent,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
kadikoy kayip esya proseduru calismiyo,guvenlik_asayis_olay,9,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
bagcilar 1 peron sonu intihar girisimi nedeniyle sefer durduruldu,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:ollama
Aksaray istasyonu bilet holünde sözlü tartışmayı kavgaya dönüştüren şahıslar güvenlikçe ayrıldı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
taksim peronunda bir bayani sozle taciz eden sahis yakalandi,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
Mecidiyeköy istasyonu 2. peronda ray hattına atlayarak intihar girişiminde bulunan yolcu son anda kurtarıldı.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:ollama
Peronda yankesicilik olayı yaşandı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Kimlik ibraz etmeyen yolcu taşkınlık yaptı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
BSO-01 alanında uyuşturucu kullanımı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
haciosman son durakta M-02 vagonu icinde sigara icen yolcu uyarildi,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
